INFO:__main__:25-04-05 12:29:37 Import dataset
INFO:__main__:Channles used: ['Fz', 'F3', 'F4', 'F8', 'FCz', 'FC3', 'FC4', 'Cz', 'C3', 'C4', 'CP3', 'CP4', 'Pz', 'P3', 'P4']
INFO:__main__:25-04-05 12:30:20    Beginning of SVM Test, subject 1
INFO:__main__:25-04-05 12:30:21    subject: 1,   trial: 0,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 1.0
INFO:__main__:25-04-05 12:54:12    subject: 1,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:54:14    subject: 1,   trial: 6,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.2857142857142857
INFO:__main__:25-04-05 12:54:15    subject: 1,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.25
INFO:__main__:25-04-05 12:54:16    subject: 1,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2222222222222222
INFO:__main__:25-04-05 12:54:18    subject: 1,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2
INFO:__main__:25-04-05 12:54:19    subject: 1,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.18181818181818182
INFO:__main__:25-04-05 12:54:20    subject: 1,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:54:22    subject: 1,   trial: 12,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.23076923076923078
INFO:__main__:25-04-05 12:54:23    subject: 1,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.21428571428571427
INFO:__main__:25-04-05 12:54:25    subject: 1,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2
INFO:__main__:25-04-05 12:54:26    subject: 1,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1875
INFO:__main__:25-04-05 12:54:28    subject: 1,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.17647058823529413
INFO:__main__:25-04-05 12:54:30    subject: 1,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:54:31    subject: 1,   trial: 18,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.21052631578947367
INFO:__main__:25-04-05 12:54:33    subject: 1,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2
INFO:__main__:25-04-05 12:54:33    Beginning of SVM Test, subject 2
INFO:__main__:25-04-05 12:54:34    subject: 2,   trial: 0,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:54:35    subject: 2,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:54:36    subject: 2,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:54:37    subject: 2,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:54:39    subject: 2,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:54:40    subject: 2,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:54:41    subject: 2,   trial: 6,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.14285714285714285
INFO:__main__:25-04-05 12:54:42    subject: 2,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.125
INFO:__main__:25-04-05 12:54:43    subject: 2,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1111111111111111
INFO:__main__:25-04-05 12:54:45    subject: 2,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1
INFO:__main__:25-04-05 12:54:46    subject: 2,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.09090909090909091
INFO:__main__:25-04-05 12:54:48    subject: 2,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.08333333333333333
INFO:__main__:25-04-05 12:54:49    subject: 2,   trial: 12,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.15384615384615385
INFO:__main__:25-04-05 12:54:50    subject: 2,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.14285714285714285
INFO:__main__:25-04-05 12:54:52    subject: 2,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.13333333333333333
INFO:__main__:25-04-05 12:54:54    subject: 2,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.125
INFO:__main__:25-04-05 12:54:55    subject: 2,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.11764705882352941
INFO:__main__:25-04-05 12:54:57    subject: 2,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1111111111111111
INFO:__main__:25-04-05 12:54:59    subject: 2,   trial: 18,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.10526315789473684
INFO:__main__:25-04-05 12:55:00    subject: 2,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1
INFO:__main__:25-04-05 12:55:00    Beginning of SVM Test, subject 3
INFO:__main__:25-04-05 12:55:02    subject: 3,   trial: 0,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:03    subject: 3,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:04    subject: 3,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:06    subject: 3,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:07    subject: 3,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:09    subject: 3,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:10    subject: 3,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:12    subject: 3,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:13    subject: 3,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:15    subject: 3,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:17    subject: 3,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:18    subject: 3,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:20    subject: 3,   trial: 12,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.07692307692307693
INFO:__main__:25-04-05 12:55:22    subject: 3,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.07142857142857142
INFO:__main__:25-04-05 12:55:24    subject: 3,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.06666666666666667
INFO:__main__:25-04-05 12:55:26    subject: 3,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0625
INFO:__main__:25-04-05 12:55:28    subject: 3,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.058823529411764705
INFO:__main__:25-04-05 12:55:30    subject: 3,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.05555555555555555
INFO:__main__:25-04-05 12:55:32    subject: 3,   trial: 18,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.10526315789473684
INFO:__main__:25-04-05 12:55:35    subject: 3,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1
INFO:__main__:25-04-05 12:55:35    Beginning of SVM Test, subject 4
INFO:__main__:25-04-05 12:55:35    subject: 4,   trial: 0,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:36    subject: 4,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:38    subject: 4,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:39    subject: 4,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:40    subject: 4,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:41    subject: 4,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:42    subject: 4,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:43    subject: 4,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:45    subject: 4,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:46    subject: 4,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:47    subject: 4,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:49    subject: 4,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:50    subject: 4,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:52    subject: 4,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:53    subject: 4,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:55    subject: 4,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:56    subject: 4,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:55:58    subject: 4,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:00    subject: 4,   trial: 18,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.05263157894736842
INFO:__main__:25-04-05 12:56:02    subject: 4,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.05
INFO:__main__:25-04-05 12:56:02    Beginning of SVM Test, subject 5
INFO:__main__:25-04-05 12:56:02    subject: 5,   trial: 0,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:03    subject: 5,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:05    subject: 5,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:06    subject: 5,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:07    subject: 5,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:08    subject: 5,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:09    subject: 5,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:10    subject: 5,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:12    subject: 5,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:13    subject: 5,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:14    subject: 5,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:16    subject: 5,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:17    subject: 5,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:19    subject: 5,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:20    subject: 5,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:22    subject: 5,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:23    subject: 5,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:25    subject: 5,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:27    subject: 5,   trial: 18,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.05263157894736842
INFO:__main__:25-04-05 12:56:29    subject: 5,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.05
INFO:__main__:25-04-05 12:56:29    Beginning of SVM Test, subject 6
INFO:__main__:25-04-05 12:56:30    subject: 6,   trial: 0,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:32    subject: 6,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:33    subject: 6,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:35    subject: 6,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9565217391304348,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:37    subject: 6,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:38    subject: 6,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:40    subject: 6,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:42    subject: 6,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:44    subject: 6,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:45    subject: 6,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:47    subject: 6,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:49    subject: 6,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:51    subject: 6,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:53    subject: 6,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:56    subject: 6,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:56:58    subject: 6,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9714285714285714,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:00    subject: 6,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:02    subject: 6,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.972972972972973,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:04    subject: 6,   trial: 18,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:07    subject: 6,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9743589743589743,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:07    Beginning of SVM Test, subject 7
INFO:__main__:25-04-05 12:57:08    subject: 7,   trial: 0,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:09    subject: 7,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9523809523809523,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:10    subject: 7,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:11    subject: 7,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9565217391304348,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:12    subject: 7,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:14    subject: 7,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.96,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:15    subject: 7,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:16    subject: 7,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9629629629629629,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:18    subject: 7,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:19    subject: 7,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9655172413793104,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:20    subject: 7,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:22    subject: 7,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.967741935483871,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:23    subject: 7,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:25    subject: 7,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9696969696969697,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:26    subject: 7,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:28    subject: 7,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9714285714285714,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:29    subject: 7,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:31    subject: 7,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.972972972972973,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:33    subject: 7,   trial: 18,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:35    subject: 7,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9743589743589743,   actualAcc: 0.0
INFO:__main__:25-04-05 12:57:35    Beginning of SVM Test, subject 8
INFO:__main__:25-04-05 12:57:36    subject: 8,   trial: 0,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 1.0
INFO:__main__:25-04-05 12:57:37    subject: 8,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.5
INFO:__main__:25-04-05 12:57:39    subject: 8,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.3333333333333333
INFO:__main__:25-04-05 12:57:40    subject: 8,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.25
INFO:__main__:25-04-05 12:57:41    subject: 8,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2
INFO:__main__:25-04-05 12:57:43    subject: 8,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:57:44    subject: 8,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.14285714285714285
INFO:__main__:25-04-05 12:57:46    subject: 8,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.125
INFO:__main__:25-04-05 12:57:47    subject: 8,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1111111111111111
INFO:__main__:25-04-05 12:57:49    subject: 8,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1
INFO:__main__:25-04-05 12:57:50    subject: 8,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.09090909090909091
INFO:__main__:25-04-05 12:57:52    subject: 8,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.08333333333333333
INFO:__main__:25-04-05 12:57:54    subject: 8,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.07692307692307693
INFO:__main__:25-04-05 12:57:56    subject: 8,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.07142857142857142
INFO:__main__:25-04-05 12:57:57    subject: 8,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.06666666666666667
INFO:__main__:25-04-05 12:57:59    subject: 8,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0625
INFO:__main__:25-04-05 12:58:01    subject: 8,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.058823529411764705
INFO:__main__:25-04-05 12:58:03    subject: 8,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.05555555555555555
INFO:__main__:25-04-05 12:58:05    subject: 8,   trial: 18,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.10526315789473684
INFO:__main__:25-04-05 12:58:07    subject: 8,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1
INFO:__main__:25-04-05 12:58:07    Beginning of SVM Test, subject 9
INFO:__main__:25-04-05 12:58:08    subject: 9,   trial: 0,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 1.0
INFO:__main__:25-04-05 12:58:09    subject: 9,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.5
INFO:__main__:25-04-05 12:58:10    subject: 9,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.3333333333333333
INFO:__main__:25-04-05 12:58:12    subject: 9,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.25
